"","occurrences","kmer_count","chr","feature","group"
"15770",0,1438,"chr7","2A1","hsat3_B3"
"15771",0,1438,"chr8","2A1","hsat3_B3"
"15772",0,1438,"chr9","2A1","hsat3_B3"
"15773",0,1438,"chrX","2A1","hsat3_B3"
"15774",0,1438,"chrY","2A1","hsat3_B3"
"15775",0,773,"chr1","2A2","hsat3_B3"
"15776",0,773,"chr10","2A2","hsat3_B3"
"15777",0,773,"chr11","2A2","hsat3_B3"
"15778",0,773,"chr12","2A2","hsat3_B3"
"15779",0,773,"chr13","2A2","hsat3_B3"
"15780",0,772,"chr14","2A2","hsat3_B3"
"15781",1,1,"chr14","2A2","hsat3_B3"
"15782",0,773,"chr15","2A2","hsat3_B3"
"15783",0,773,"chr16","2A2","hsat3_B3"
"15784",0,773,"chr17","2A2","hsat3_B3"
"15785",0,773,"chr18","2A2","hsat3_B3"
"15786",0,773,"chr19","2A2","hsat3_B3"
"15787",0,773,"chr2","2A2","hsat3_B3"
"15788",0,773,"chr20","2A2","hsat3_B3"
"15789",0,773,"chr21","2A2","hsat3_B3"
"15790",0,773,"chr22","2A2","hsat3_B3"
"15791",0,773,"chr3","2A2","hsat3_B3"
"15792",0,773,"chr4","2A2","hsat3_B3"
"15793",0,773,"chr5","2A2","hsat3_B3"
"15794",0,773,"chr6","2A2","hsat3_B3"
"15795",0,773,"chr7","2A2","hsat3_B3"
"15796",0,773,"chr8","2A2","hsat3_B3"
"15797",0,773,"chr9","2A2","hsat3_B3"
"15798",0,773,"chrX","2A2","hsat3_B3"
"15799",0,773,"chrY","2A2","hsat3_B3"
"15800",0,6942,"chr1","2B","hsat3_B3"
"15801",0,6942,"chr10","2B","hsat3_B3"
"15802",0,6942,"chr11","2B","hsat3_B3"
"15803",0,6942,"chr12","2B","hsat3_B3"
"15804",0,6942,"chr13","2B","hsat3_B3"
"15805",0,6940,"chr14","2B","hsat3_B3"
"15806",2,2,"chr14","2B","hsat3_B3"
"15807",0,6942,"chr15","2B","hsat3_B3"
"15808",0,6942,"chr16","2B","hsat3_B3"
"15809",0,6942,"chr17","2B","hsat3_B3"
"15810",0,6942,"chr18","2B","hsat3_B3"
"15811",0,6942,"chr19","2B","hsat3_B3"
"15812",0,6942,"chr2","2B","hsat3_B3"
"15813",0,6942,"chr20","2B","hsat3_B3"
"15814",0,6942,"chr21","2B","hsat3_B3"
"15815",0,6942,"chr22","2B","hsat3_B3"
"15816",0,6942,"chr3","2B","hsat3_B3"
"15817",0,6942,"chr4","2B","hsat3_B3"
"15818",0,6938,"chr5","2B","hsat3_B3"
"15819",1,4,"chr5","2B","hsat3_B3"
"15820",0,6942,"chr6","2B","hsat3_B3"
"15821",0,6939,"chr7","2B","hsat3_B3"
"15822",1,1,"chr7","2B","hsat3_B3"
"15823",2,1,"chr7","2B","hsat3_B3"
"15824",6,1,"chr7","2B","hsat3_B3"
"15825",0,6942,"chr8","2B","hsat3_B3"
"15826",0,6939,"chr9","2B","hsat3_B3"
"15827",1,1,"chr9","2B","hsat3_B3"
"15828",2,1,"chr9","2B","hsat3_B3"
"15829",4,1,"chr9","2B","hsat3_B3"
"15830",0,6942,"chrX","2B","hsat3_B3"
"15831",0,6942,"chrY","2B","hsat3_B3"
"15832",0,435,"chr1","3A1","hsat3_B3"
"15833",1,5,"chr1","3A1","hsat3_B3"
"15834",2,6,"chr1","3A1","hsat3_B3"
"15835",0,426,"chr10","3A1","hsat3_B3"
"15836",1,13,"chr10","3A1","hsat3_B3"
"15837",2,5,"chr10","3A1","hsat3_B3"
"15838",4,2,"chr10","3A1","hsat3_B3"
"15839",0,446,"chr11","3A1","hsat3_B3"
"15840",0,446,"chr12","3A1","hsat3_B3"
"15841",0,441,"chr13","3A1","hsat3_B3"
"15842",1,2,"chr13","3A1","hsat3_B3"
"15843",2,1,"chr13","3A1","hsat3_B3"
"15844",3,2,"chr13","3A1","hsat3_B3"
"15845",0,444,"chr14","3A1","hsat3_B3"
"15846",1,2,"chr14","3A1","hsat3_B3"
"15847",0,446,"chr15","3A1","hsat3_B3"
"15848",0,446,"chr16","3A1","hsat3_B3"
"15849",0,446,"chr17","3A1","hsat3_B3"
"15850",0,446,"chr18","3A1","hsat3_B3"
"15851",0,446,"chr19","3A1","hsat3_B3"
"15852",0,446,"chr2","3A1","hsat3_B3"
"15853",0,446,"chr20","3A1","hsat3_B3"
"15854",0,442,"chr21","3A1","hsat3_B3"
"15855",1,3,"chr21","3A1","hsat3_B3"
"15856",3,1,"chr21","3A1","hsat3_B3"
"15857",0,435,"chr22","3A1","hsat3_B3"
"15858",1,6,"chr22","3A1","hsat3_B3"
"15859",2,2,"chr22","3A1","hsat3_B3"
"15860",4,1,"chr22","3A1","hsat3_B3"
"15861",6,1,"chr22","3A1","hsat3_B3"
"15862",8,1,"chr22","3A1","hsat3_B3"
"15863",0,446,"chr3","3A1","hsat3_B3"
"15864",0,443,"chr4","3A1","hsat3_B3"
"15865",2,3,"chr4","3A1","hsat3_B3"
"15866",0,440,"chr5","3A1","hsat3_B3"
"15867",1,6,"chr5","3A1","hsat3_B3"
"15868",0,446,"chr6","3A1","hsat3_B3"
"15869",0,444,"chr7","3A1","hsat3_B3"
"15870",2,2,"chr7","3A1","hsat3_B3"
"15871",0,446,"chr8","3A1","hsat3_B3"
"15872",0,444,"chr9","3A1","hsat3_B3"
"15873",1,1,"chr9","3A1","hsat3_B3"
"15874",2,1,"chr9","3A1","hsat3_B3"
"15875",0,446,"chrX","3A1","hsat3_B3"
"15876",0,446,"chrY","3A1","hsat3_B3"
"15877",0,754,"chr1","3A2","hsat3_B3"
"15878",1,2,"chr1","3A2","hsat3_B3"
"15879",0,756,"chr10","3A2","hsat3_B3"
"15880",0,756,"chr11","3A2","hsat3_B3"
"15881",0,756,"chr12","3A2","hsat3_B3"
"15882",0,756,"chr13","3A2","hsat3_B3"
"15883",0,749,"chr14","3A2","hsat3_B3"
"15884",2,5,"chr14","3A2","hsat3_B3"
"15885",4,2,"chr14","3A2","hsat3_B3"
"15886",0,756,"chr15","3A2","hsat3_B3"
"15887",0,756,"chr16","3A2","hsat3_B3"
"15888",0,756,"chr17","3A2","hsat3_B3"
"15889",0,756,"chr18","3A2","hsat3_B3"
"15890",0,756,"chr19","3A2","hsat3_B3"
"15891",0,756,"chr2","3A2","hsat3_B3"
"15892",0,756,"chr20","3A2","hsat3_B3"
"15893",0,754,"chr21","3A2","hsat3_B3"
"15894",1,2,"chr21","3A2","hsat3_B3"
"15895",0,749,"chr22","3A2","hsat3_B3"
"15896",1,1,"chr22","3A2","hsat3_B3"
"15897",2,6,"chr22","3A2","hsat3_B3"
"15898",0,756,"chr3","3A2","hsat3_B3"
"15899",0,751,"chr4","3A2","hsat3_B3"
"15900",1,5,"chr4","3A2","hsat3_B3"
"15901",0,750,"chr5","3A2","hsat3_B3"
"15902",1,5,"chr5","3A2","hsat3_B3"
"15903",3,1,"chr5","3A2","hsat3_B3"
"15904",0,756,"chr6","3A2","hsat3_B3"
"15905",0,752,"chr7","3A2","hsat3_B3"
"15906",1,3,"chr7","3A2","hsat3_B3"
"15907",2,1,"chr7","3A2","hsat3_B3"
"15908",0,756,"chr8","3A2","hsat3_B3"
"15909",0,756,"chr9","3A2","hsat3_B3"
"15910",0,756,"chrX","3A2","hsat3_B3"
"15911",0,756,"chrY","3A2","hsat3_B3"
"15912",0,6510,"chr1","3A3","hsat3_B3"
"15913",1,41,"chr1","3A3","hsat3_B3"
"15914",2,1,"chr1","3A3","hsat3_B3"
"15915",4,1,"chr1","3A3","hsat3_B3"
"15916",5,1,"chr1","3A3","hsat3_B3"
"15917",0,6530,"chr10","3A3","hsat3_B3"
"15918",1,7,"chr10","3A3","hsat3_B3"
"15919",2,8,"chr10","3A3","hsat3_B3"
"15920",3,2,"chr10","3A3","hsat3_B3"
"15921",5,1,"chr10","3A3","hsat3_B3"
"15922",6,2,"chr10","3A3","hsat3_B3"
"15923",8,1,"chr10","3A3","hsat3_B3"
"15924",9,1,"chr10","3A3","hsat3_B3"
"15925",12,1,"chr10","3A3","hsat3_B3"
"15926",19,1,"chr10","3A3","hsat3_B3"
"15927",0,6554,"chr11","3A3","hsat3_B3"
"15928",0,6554,"chr12","3A3","hsat3_B3"
"15929",0,6528,"chr13","3A3","hsat3_B3"
"15930",1,15,"chr13","3A3","hsat3_B3"
"15931",2,3,"chr13","3A3","hsat3_B3"
"15932",3,6,"chr13","3A3","hsat3_B3"
"15933",4,2,"chr13","3A3","hsat3_B3"
"15934",0,6529,"chr14","3A3","hsat3_B3"
"15935",1,20,"chr14","3A3","hsat3_B3"
"15936",2,2,"chr14","3A3","hsat3_B3"
"15937",3,1,"chr14","3A3","hsat3_B3"
"15938",5,1,"chr14","3A3","hsat3_B3"
"15939",6,1,"chr14","3A3","hsat3_B3"
"15940",0,6554,"chr15","3A3","hsat3_B3"
"15941",0,6554,"chr16","3A3","hsat3_B3"
"15942",0,6554,"chr17","3A3","hsat3_B3"
"15943",0,6554,"chr18","3A3","hsat3_B3"
"15944",0,6554,"chr19","3A3","hsat3_B3"
"15945",0,6554,"chr2","3A3","hsat3_B3"
"15946",0,6554,"chr20","3A3","hsat3_B3"
"15947",0,6538,"chr21","3A3","hsat3_B3"
"15948",1,3,"chr21","3A3","hsat3_B3"
"15949",2,3,"chr21","3A3","hsat3_B3"
"15950",3,7,"chr21","3A3","hsat3_B3"
"15951",4,1,"chr21","3A3","hsat3_B3"
"15952",5,1,"chr21","3A3","hsat3_B3"
"15953",6,1,"chr21","3A3","hsat3_B3"
"15954",0,6494,"chr22","3A3","hsat3_B3"
"15955",1,51,"chr22","3A3","hsat3_B3"
"15956",2,9,"chr22","3A3","hsat3_B3"
"15957",0,6554,"chr3","3A3","hsat3_B3"
"15958",0,6546,"chr4","3A3","hsat3_B3"
"15959",1,8,"chr4","3A3","hsat3_B3"
"15960",0,6515,"chr5","3A3","hsat3_B3"
"15961",1,20,"chr5","3A3","hsat3_B3"
"15962",3,8,"chr5","3A3","hsat3_B3"
"15963",4,1,"chr5","3A3","hsat3_B3"
"15964",8,10,"chr5","3A3","hsat3_B3"
"15965",0,6554,"chr6","3A3","hsat3_B3"
"15966",0,6537,"chr7","3A3","hsat3_B3"
"15967",1,6,"chr7","3A3","hsat3_B3"
"15968",2,11,"chr7","3A3","hsat3_B3"
"15969",0,6554,"chr8","3A3","hsat3_B3"
"15970",0,6493,"chr9","3A3","hsat3_B3"
"15971",1,40,"chr9","3A3","hsat3_B3"
"15972",2,12,"chr9","3A3","hsat3_B3"
"15973",3,9,"chr9","3A3","hsat3_B3"
"15974",0,6554,"chrX","3A3","hsat3_B3"
"15975",0,6554,"chrY","3A3","hsat3_B3"
"15976",0,61,"chr1","3A4","hsat3_B3"
"15977",1,4,"chr1","3A4","hsat3_B3"
"15978",0,63,"chr10","3A4","hsat3_B3"
"15979",5,2,"chr10","3A4","hsat3_B3"
"15980",0,65,"chr11","3A4","hsat3_B3"
"15981",0,65,"chr12","3A4","hsat3_B3"
"15982",0,65,"chr13","3A4","hsat3_B3"
"15983",0,64,"chr14","3A4","hsat3_B3"
"15984",1,1,"chr14","3A4","hsat3_B3"
"15985",0,65,"chr15","3A4","hsat3_B3"
"15986",0,65,"chr16","3A4","hsat3_B3"
"15987",0,65,"chr17","3A4","hsat3_B3"
"15988",0,65,"chr18","3A4","hsat3_B3"
"15989",0,65,"chr19","3A4","hsat3_B3"
"15990",0,65,"chr2","3A4","hsat3_B3"
"15991",0,65,"chr20","3A4","hsat3_B3"
"15992",0,64,"chr21","3A4","hsat3_B3"
"15993",10,1,"chr21","3A4","hsat3_B3"
"15994",0,42,"chr22","3A4","hsat3_B3"
"15995",1,11,"chr22","3A4","hsat3_B3"
"15996",2,6,"chr22","3A4","hsat3_B3"
"15997",3,4,"chr22","3A4","hsat3_B3"
"15998",4,2,"chr22","3A4","hsat3_B3"
"15999",0,65,"chr3","3A4","hsat3_B3"
"16000",0,65,"chr4","3A4","hsat3_B3"
"16001",0,64,"chr5","3A4","hsat3_B3"
"16002",1,1,"chr5","3A4","hsat3_B3"
"16003",0,65,"chr6","3A4","hsat3_B3"
"16004",0,64,"chr7","3A4","hsat3_B3"
"16005",2,1,"chr7","3A4","hsat3_B3"
"16006",0,65,"chr8","3A4","hsat3_B3"
"16007",0,62,"chr9","3A4","hsat3_B3"
"16008",1,3,"chr9","3A4","hsat3_B3"
"16009",0,65,"chrX","3A4","hsat3_B3"
"16010",0,65,"chrY","3A4","hsat3_B3"
"16011",0,954,"chr1","3A5","hsat3_B3"
"16012",2,2,"chr1","3A5","hsat3_B3"
"16013",0,956,"chr10","3A5","hsat3_B3"
"16014",0,956,"chr11","3A5","hsat3_B3"
"16015",0,956,"chr12","3A5","hsat3_B3"
"16016",0,956,"chr13","3A5","hsat3_B3"
"16017",0,956,"chr14","3A5","hsat3_B3"
"16018",0,956,"chr15","3A5","hsat3_B3"
"16019",0,956,"chr16","3A5","hsat3_B3"
"16020",0,956,"chr17","3A5","hsat3_B3"
"16021",0,956,"chr18","3A5","hsat3_B3"
"16022",0,956,"chr19","3A5","hsat3_B3"
"16023",0,956,"chr2","3A5","hsat3_B3"
"16024",0,956,"chr20","3A5","hsat3_B3"
"16025",0,955,"chr21","3A5","hsat3_B3"
"16026",1,1,"chr21","3A5","hsat3_B3"
"16027",0,948,"chr22","3A5","hsat3_B3"
"16028",1,7,"chr22","3A5","hsat3_B3"
"16029",2,1,"chr22","3A5","hsat3_B3"
"16030",0,956,"chr3","3A5","hsat3_B3"
"16031",0,955,"chr4","3A5","hsat3_B3"
"16032",1,1,"chr4","3A5","hsat3_B3"
"16033",0,956,"chr5","3A5","hsat3_B3"
"16034",0,956,"chr6","3A5","hsat3_B3"
"16035",0,956,"chr7","3A5","hsat3_B3"
"16036",0,956,"chr8","3A5","hsat3_B3"
"16037",0,948,"chr9","3A5","hsat3_B3"
"16038",1,8,"chr9","3A5","hsat3_B3"
"16039",0,956,"chrX","3A5","hsat3_B3"
"16040",0,956,"chrY","3A5","hsat3_B3"
"16041",0,2689,"chr1","3A6","hsat3_B3"
"16042",1,7,"chr1","3A6","hsat3_B3"
"16043",0,2690,"chr10","3A6","hsat3_B3"
"16044",1,4,"chr10","3A6","hsat3_B3"
"16045",2,1,"chr10","3A6","hsat3_B3"
"16046",5,1,"chr10","3A6","hsat3_B3"
"16047",0,2696,"chr11","3A6","hsat3_B3"
"16048",0,2696,"chr12","3A6","hsat3_B3"
"16049",0,2687,"chr13","3A6","hsat3_B3"
"16050",1,7,"chr13","3A6","hsat3_B3"
"16051",2,2,"chr13","3A6","hsat3_B3"
"16052",0,2685,"chr14","3A6","hsat3_B3"
"16053",1,9,"chr14","3A6","hsat3_B3"
"16054",2,2,"chr14","3A6","hsat3_B3"
"16055",0,2696,"chr15","3A6","hsat3_B3"
"16056",0,2696,"chr16","3A6","hsat3_B3"
"16057",0,2696,"chr17","3A6","hsat3_B3"
"16058",0,2696,"chr18","3A6","hsat3_B3"
"16059",0,2696,"chr19","3A6","hsat3_B3"
"16060",0,2696,"chr2","3A6","hsat3_B3"
"16061",0,2696,"chr20","3A6","hsat3_B3"
"16062",0,2695,"chr21","3A6","hsat3_B3"
"16063",1,1,"chr21","3A6","hsat3_B3"
"16064",0,2688,"chr22","3A6","hsat3_B3"
"16065",1,3,"chr22","3A6","hsat3_B3"
"16066",2,3,"chr22","3A6","hsat3_B3"
"16067",4,1,"chr22","3A6","hsat3_B3"
"16068",5,1,"chr22","3A6","hsat3_B3"
"16069",0,2696,"chr3","3A6","hsat3_B3"
"16070",0,2695,"chr4","3A6","hsat3_B3"
"16071",1,1,"chr4","3A6","hsat3_B3"
"16072",0,2691,"chr5","3A6","hsat3_B3"
"16073",1,5,"chr5","3A6","hsat3_B3"
"16074",0,2696,"chr6","3A6","hsat3_B3"
"16075",0,2694,"chr7","3A6","hsat3_B3"
"16076",2,2,"chr7","3A6","hsat3_B3"
"16077",0,2696,"chr8","3A6","hsat3_B3"
"16078",0,2680,"chr9","3A6","hsat3_B3"
"16079",1,13,"chr9","3A6","hsat3_B3"
"16080",5,3,"chr9","3A6","hsat3_B3"
"16081",0,2696,"chrX","3A6","hsat3_B3"
"16082",0,2696,"chrY","3A6","hsat3_B3"
"16083",0,2661,"chr1","3B1","hsat3_B3"
"16084",1,19,"chr1","3B1","hsat3_B3"
"16085",2,2,"chr1","3B1","hsat3_B3"
"16086",3,6,"chr1","3B1","hsat3_B3"
"16087",4,1,"chr1","3B1","hsat3_B3"
"16088",0,2643,"chr10","3B1","hsat3_B3"
"16089",1,19,"chr10","3B1","hsat3_B3"
"16090",2,15,"chr10","3B1","hsat3_B3"
"16091",3,4,"chr10","3B1","hsat3_B3"
"16092",4,4,"chr10","3B1","hsat3_B3"
"16093",5,1,"chr10","3B1","hsat3_B3"
"16094",19,3,"chr10","3B1","hsat3_B3"
"16095",0,2689,"chr11","3B1","hsat3_B3"
"16096",0,2689,"chr12","3B1","hsat3_B3"
"16097",0,2658,"chr13","3B1","hsat3_B3"
"16098",1,19,"chr13","3B1","hsat3_B3"
"16099",2,3,"chr13","3B1","hsat3_B3"
"16100",4,3,"chr13","3B1","hsat3_B3"
"16101",5,6,"chr13","3B1","hsat3_B3"
"16102",0,2629,"chr14","3B1","hsat3_B3"
"16103",1,32,"chr14","3B1","hsat3_B3"
"16104",2,6,"chr14","3B1","hsat3_B3"
"16105",3,6,"chr14","3B1","hsat3_B3"
"16106",4,6,"chr14","3B1","hsat3_B3"
"16107",5,4,"chr14","3B1","hsat3_B3"
"16108",6,3,"chr14","3B1","hsat3_B3"
"16109",8,3,"chr14","3B1","hsat3_B3"
"16110",0,2689,"chr15","3B1","hsat3_B3"
"16111",0,2689,"chr16","3B1","hsat3_B3"
"16112",0,2689,"chr17","3B1","hsat3_B3"
"16113",0,2689,"chr18","3B1","hsat3_B3"
"16114",0,2689,"chr19","3B1","hsat3_B3"
"16115",0,2689,"chr2","3B1","hsat3_B3"
"16116",0,2689,"chr20","3B1","hsat3_B3"
"16117",0,2649,"chr21","3B1","hsat3_B3"
"16118",1,7,"chr21","3B1","hsat3_B3"
"16119",2,16,"chr21","3B1","hsat3_B3"
"16120",3,5,"chr21","3B1","hsat3_B3"
"16121",5,11,"chr21","3B1","hsat3_B3"
"16122",6,1,"chr21","3B1","hsat3_B3"
"16123",0,2648,"chr22","3B1","hsat3_B3"
"16124",1,36,"chr22","3B1","hsat3_B3"
"16125",2,2,"chr22","3B1","hsat3_B3"
"16126",5,2,"chr22","3B1","hsat3_B3"
"16127",6,1,"chr22","3B1","hsat3_B3"
"16128",0,2689,"chr3","3B1","hsat3_B3"
"16129",0,2668,"chr4","3B1","hsat3_B3"
"16130",1,5,"chr4","3B1","hsat3_B3"
"16131",2,14,"chr4","3B1","hsat3_B3"
"16132",3,2,"chr4","3B1","hsat3_B3"
"16133",0,2644,"chr5","3B1","hsat3_B3"
"16134",1,27,"chr5","3B1","hsat3_B3"
"16135",2,2,"chr5","3B1","hsat3_B3"
"16136",3,16,"chr5","3B1","hsat3_B3"
"16137",0,2689,"chr6","3B1","hsat3_B3"
"16138",0,2672,"chr7","3B1","hsat3_B3"
"16139",1,6,"chr7","3B1","hsat3_B3"
"16140",2,10,"chr7","3B1","hsat3_B3"
"16141",3,1,"chr7","3B1","hsat3_B3"
"16142",0,2689,"chr8","3B1","hsat3_B3"
"16143",0,2616,"chr9","3B1","hsat3_B3"
"16144",1,47,"chr9","3B1","hsat3_B3"
"16145",2,23,"chr9","3B1","hsat3_B3"
"16146",3,3,"chr9","3B1","hsat3_B3"
"16147",0,2689,"chrX","3B1","hsat3_B3"
"16148",0,2689,"chrY","3B1","hsat3_B3"
"16149",0,3099,"chr1","3B2","hsat3_B3"
"16150",1,67,"chr1","3B2","hsat3_B3"
"16151",2,10,"chr1","3B2","hsat3_B3"
"16152",3,2,"chr1","3B2","hsat3_B3"
"16153",5,3,"chr1","3B2","hsat3_B3"
"16154",6,2,"chr1","3B2","hsat3_B3"
"16155",0,3128,"chr10","3B2","hsat3_B3"
"16156",1,28,"chr10","3B2","hsat3_B3"
"16157",2,7,"chr10","3B2","hsat3_B3"
"16158",3,16,"chr10","3B2","hsat3_B3"
"16159",5,1,"chr10","3B2","hsat3_B3"
"16160",7,2,"chr10","3B2","hsat3_B3"
"16161",11,1,"chr10","3B2","hsat3_B3"
"16162",0,3183,"chr11","3B2","hsat3_B3"
"16163",0,3183,"chr12","3B2","hsat3_B3"
"16164",0,3142,"chr13","3B2","hsat3_B3"
"16165",1,32,"chr13","3B2","hsat3_B3"
"16166",2,3,"chr13","3B2","hsat3_B3"
"16167",3,6,"chr13","3B2","hsat3_B3"
"16168",0,3113,"chr14","3B2","hsat3_B3"
"16169",1,53,"chr14","3B2","hsat3_B3"
"16170",2,5,"chr14","3B2","hsat3_B3"
"16171",3,12,"chr14","3B2","hsat3_B3"
"16172",0,3183,"chr15","3B2","hsat3_B3"
"16173",0,3183,"chr16","3B2","hsat3_B3"
"16174",0,3183,"chr17","3B2","hsat3_B3"
"16175",0,3183,"chr18","3B2","hsat3_B3"
"16176",0,3183,"chr19","3B2","hsat3_B3"
"16177",0,3181,"chr2","3B2","hsat3_B3"
"16178",2,2,"chr2","3B2","hsat3_B3"
"16179",0,3183,"chr20","3B2","hsat3_B3"
"16180",0,3139,"chr21","3B2","hsat3_B3"
"16181",1,7,"chr21","3B2","hsat3_B3"
"16182",2,20,"chr21","3B2","hsat3_B3"
"16183",3,17,"chr21","3B2","hsat3_B3"
"16184",0,3116,"chr22","3B2","hsat3_B3"
"16185",1,37,"chr22","3B2","hsat3_B3"
"16186",2,14,"chr22","3B2","hsat3_B3"
"16187",3,4,"chr22","3B2","hsat3_B3"
"16188",4,4,"chr22","3B2","hsat3_B3"
"16189",5,4,"chr22","3B2","hsat3_B3"
"16190",6,2,"chr22","3B2","hsat3_B3"
"16191",7,2,"chr22","3B2","hsat3_B3"
"16192",0,3183,"chr3","3B2","hsat3_B3"
"16193",0,3178,"chr4","3B2","hsat3_B3"
"16194",1,3,"chr4","3B2","hsat3_B3"
"16195",2,2,"chr4","3B2","hsat3_B3"
"16196",0,3129,"chr5","3B2","hsat3_B3"
"16197",1,32,"chr5","3B2","hsat3_B3"
"16198",2,9,"chr5","3B2","hsat3_B3"
"16199",3,3,"chr5","3B2","hsat3_B3"
"16200",4,1,"chr5","3B2","hsat3_B3"
"16201",5,2,"chr5","3B2","hsat3_B3"
"16202",7,6,"chr5","3B2","hsat3_B3"
"16203",17,1,"chr5","3B2","hsat3_B3"
"16204",0,3183,"chr6","3B2","hsat3_B3"
"16205",0,3145,"chr7","3B2","hsat3_B3"
"16206",1,21,"chr7","3B2","hsat3_B3"
"16207",2,12,"chr7","3B2","hsat3_B3"
"16208",3,4,"chr7","3B2","hsat3_B3"
"16209",4,1,"chr7","3B2","hsat3_B3"
"16210",0,3183,"chr8","3B2","hsat3_B3"
"16211",0,3092,"chr9","3B2","hsat3_B3"
"16212",1,66,"chr9","3B2","hsat3_B3"
"16213",2,23,"chr9","3B2","hsat3_B3"
"16214",3,2,"chr9","3B2","hsat3_B3"
"16215",0,3183,"chrX","3B2","hsat3_B3"
"16216",0,3183,"chrY","3B2","hsat3_B3"
"16217",0,282,"chr1","3B3","hsat3_B3"
"16218",1,19,"chr1","3B3","hsat3_B3"
"16219",3,2,"chr1","3B3","hsat3_B3"
"16220",4,4,"chr1","3B3","hsat3_B3"
"16221",5,1,"chr1","3B3","hsat3_B3"
"16222",6,16,"chr1","3B3","hsat3_B3"
"16223",7,3,"chr1","3B3","hsat3_B3"
"16224",8,1,"chr1","3B3","hsat3_B3"
"16225",9,2,"chr1","3B3","hsat3_B3"
"16226",10,3,"chr1","3B3","hsat3_B3"
"16227",11,2,"chr1","3B3","hsat3_B3"
"16228",12,8,"chr1","3B3","hsat3_B3"
"16229",13,1,"chr1","3B3","hsat3_B3"
"16230",14,5,"chr1","3B3","hsat3_B3"
"16231",15,2,"chr1","3B3","hsat3_B3"
"16232",16,5,"chr1","3B3","hsat3_B3"
"16233",17,1,"chr1","3B3","hsat3_B3"
"16234",18,6,"chr1","3B3","hsat3_B3"
"16235",19,2,"chr1","3B3","hsat3_B3"
"16236",20,7,"chr1","3B3","hsat3_B3"
"16237",21,7,"chr1","3B3","hsat3_B3"
"16238",22,2,"chr1","3B3","hsat3_B3"
"16239",23,2,"chr1","3B3","hsat3_B3"
"16240",24,1,"chr1","3B3","hsat3_B3"
"16241",25,7,"chr1","3B3","hsat3_B3"
"16242",26,6,"chr1","3B3","hsat3_B3"
"16243",27,4,"chr1","3B3","hsat3_B3"
"16244",28,3,"chr1","3B3","hsat3_B3"
"16245",29,3,"chr1","3B3","hsat3_B3"
"16246",30,2,"chr1","3B3","hsat3_B3"
"16247",31,10,"chr1","3B3","hsat3_B3"
"16248",32,1,"chr1","3B3","hsat3_B3"
"16249",33,6,"chr1","3B3","hsat3_B3"
"16250",34,6,"chr1","3B3","hsat3_B3"
"16251",35,3,"chr1","3B3","hsat3_B3"
"16252",36,3,"chr1","3B3","hsat3_B3"
"16253",37,1,"chr1","3B3","hsat3_B3"
"16254",38,1,"chr1","3B3","hsat3_B3"
"16255",40,3,"chr1","3B3","hsat3_B3"
"16256",41,1,"chr1","3B3","hsat3_B3"
"16257",42,4,"chr1","3B3","hsat3_B3"
"16258",43,2,"chr1","3B3","hsat3_B3"
"16259",44,1,"chr1","3B3","hsat3_B3"
"16260",45,2,"chr1","3B3","hsat3_B3"
"16261",46,5,"chr1","3B3","hsat3_B3"
"16262",47,10,"chr1","3B3","hsat3_B3"
"16263",48,3,"chr1","3B3","hsat3_B3"
"16264",50,3,"chr1","3B3","hsat3_B3"
"16265",51,4,"chr1","3B3","hsat3_B3"
"16266",52,3,"chr1","3B3","hsat3_B3"
"16267",53,3,"chr1","3B3","hsat3_B3"
"16268",54,8,"chr1","3B3","hsat3_B3"
"16269",55,3,"chr1","3B3","hsat3_B3"
"16270",56,3,"chr1","3B3","hsat3_B3"
"16271",57,2,"chr1","3B3","hsat3_B3"
"16272",58,4,"chr1","3B3","hsat3_B3"
"16273",59,2,"chr1","3B3","hsat3_B3"
"16274",60,1,"chr1","3B3","hsat3_B3"
"16275",62,3,"chr1","3B3","hsat3_B3"
"16276",63,2,"chr1","3B3","hsat3_B3"
"16277",65,4,"chr1","3B3","hsat3_B3"
"16278",66,2,"chr1","3B3","hsat3_B3"
"16279",67,3,"chr1","3B3","hsat3_B3"
"16280",69,1,"chr1","3B3","hsat3_B3"
"16281",72,4,"chr1","3B3","hsat3_B3"
"16282",73,3,"chr1","3B3","hsat3_B3"
"16283",75,1,"chr1","3B3","hsat3_B3"
"16284",77,1,"chr1","3B3","hsat3_B3"
"16285",79,1,"chr1","3B3","hsat3_B3"
"16286",0,286,"chr10","3B3","hsat3_B3"
"16287",1,15,"chr10","3B3","hsat3_B3"
"16288",2,4,"chr10","3B3","hsat3_B3"
"16289",3,7,"chr10","3B3","hsat3_B3"
"16290",4,4,"chr10","3B3","hsat3_B3"
"16291",5,3,"chr10","3B3","hsat3_B3"
"16292",8,2,"chr10","3B3","hsat3_B3"
"16293",9,1,"chr10","3B3","hsat3_B3"
"16294",10,7,"chr10","3B3","hsat3_B3"
"16295",11,8,"chr10","3B3","hsat3_B3"
"16296",12,4,"chr10","3B3","hsat3_B3"
"16297",13,8,"chr10","3B3","hsat3_B3"
"16298",14,3,"chr10","3B3","hsat3_B3"
"16299",16,3,"chr10","3B3","hsat3_B3"
"16300",17,3,"chr10","3B3","hsat3_B3"
"16301",19,2,"chr10","3B3","hsat3_B3"
"16302",21,4,"chr10","3B3","hsat3_B3"
"16303",22,10,"chr10","3B3","hsat3_B3"
